episode,step,veh_id,subtask,v2i_user_count,argmin_target,mask_local,mask_rsu,mask_v2v,mask_v2v_slots,local_cost,local_tx_time,local_wait_time,local_comp_time,local_delay_norm,local_energy_norm,local_dist_penalty,rsu_cost,rsu_tx_time,rsu_wait_time,rsu_comp_time,rsu_delay_norm,rsu_energy_norm,rsu_dist_penalty,v2v_cost,v2v_tx_time,v2v_wait_time,v2v_comp_time,v2v_delay_norm,v2v_energy_norm,v2v_dist_penalty,v2v_best_id,v2v_best_idx,delta_v2v_vs_best,chosen_target
0,0,0,0,1,RSU,1,1,1,11,0.4450125982445702,0.0,0.0,0.07782957766448526,0.4450125982445702,0.0,0.0,0.270871693887206,0.0069855085133834404,0.0,0.0174892976,0.23663246924493886,0.06847844928453425,0.0,0.5140371984171127,0.017925481443075986,0.0,0.05922715121691919,0.4788927513221369,0.07028889418995173,0.0,3,0,0.2431655045299067,
0,0,1,0,1,RSU,1,1,1,11,0.39726187275738106,0.0,0.0,0.07363339705074545,0.39726187275738106,0.0,0.0,0.30527905075068584,0.00393476201572033,0.0,0.0185352288,0.2641452890777681,0.0822675233458355,0.0,0.4930821990016334,0.007400437814002728,0.0,0.06276917598896571,0.46213670912445626,0.0618909797543543,0.0,3,0,0.18780314825094757,
0,0,2,0,1,RSU,1,1,1,11,0.7053412256800097,0.0,0.0,0.10665665554688501,0.7053412256800097,0.0,0.0,0.36335240957972237,0.006883516662226395,0.0,0.0151212848,0.310581923687339,0.10554097178476679,0.0,0.4825217647719836,0.008057482033926908,0.0,0.05431795057361382,0.45781362427555616,0.04941628099285487,0.0,6,0,0.11916935519226124,
0,0,3,0,1,RSU,1,1,1,11,0.3386479695840912,0.0,0.0,0.027946354761338225,0.3386479695840912,0.0,0.0,0.3006243527098755,0.006835244501091404,0.0,0.008252332,0.2604232981942147,0.08040210903132147,0.0,0.5311174542320509,0.01140110378995497,0.0,0.03278336864935664,0.5042955083645402,0.05364389173502155,0.0,1,0,0.23049310152217545,
0,0,4,0,1,RSU,1,1,1,11,0.7318593703103516,0.0,0.0,0.1411847124598089,0.7318593703103516,0.0,0.0,0.45394651209157655,0.010722323174775417,0.0,0.0192912352,0.3830228039971851,0.14184741618878288,0.0,0.7158845989584859,0.028553359766246823,0.0,0.06537090491257283,0.6403371594655386,0.1510948789858946,0.0,7,0,0.26193808686690934,
0,0,5,0,1,RSU,1,1,1,11,0.4593624608256673,0.0,0.0,0.08349731493156679,0.4593624608256673,0.0,0.0,0.27660291726510916,0.0034053406096396315,0.0,0.0181767824,0.24121527160443407,0.07077529132135021,0.0,0.5646880252959757,0.008070974777550251,0.0,0.07220942616927403,0.5311392173141017,0.067097615963748,0.0,1,2,0.28808510803086657,
0,0,6,0,1,Local,1,1,1,11,0.3592151810645999,0.0,0.0,0.05993780023833327,0.3592151810645999,0.0,0.0,0.3646887467848053,0.011555551428702033,0.0,0.0166857648,0.31165048599816203,0.10607652157328655,0.0,0.6531388978163165,0.03430093415527649,0.0,0.056541923460367884,0.590164425254694,0.12594894512324498,0.0,7,0,0.29392371675171663,
0,0,7,0,1,RSU,1,1,1,11,0.33886324144019986,0.0,0.0,0.047860344807283496,0.33886324144019986,0.0,0.0,0.3292724840026732,0.008042033752315297,0.0,0.0141237936,0.28333092454672226,0.09188311891190193,0.0,0.5593129294434454,0.017546728876176507,0.0,0.050734810753430365,0.5192173957637847,0.08019106735932134,0.0,6,0,0.23004044544077212,
0,0,8,0,1,RSU,1,1,1,11,0.5566558401184666,0.0,0.0,0.05386724274826649,0.5566558401184666,0.0,0.0,0.32452532597685,0.008591421248484237,0.0,0.0096769384,0.2795350007853981,0.08998065038290384,0.0,0.5319963620507991,0.018496103726512548,0.0,0.03277075540950324,0.49325326251636814,0.07748619906886196,0.0,3,0,0.20747103607394912,
0,0,9,0,1,RSU,1,1,1,11,0.41162530758396326,0.0,0.0,0.07524537625255026,0.41162530758396326,0.0,0.0,0.3133518954677217,0.008051521273229738,0.0,0.0182800656,0.27060049931433117,0.08550279230678101,0.0,0.4901362646200922,0.014271937466603709,0.0,0.061944422829554924,0.45982421640928534,0.06062409642161368,0.0,7,0,0.1767843691523705,
0,0,10,0,1,RSU,1,1,1,11,0.6429803786210706,0.0,0.0,0.04611915649421411,0.6429803786210706,0.0,0.0,0.41501176162507525,0.009955251193115541,0.0,0.007172716,0.35188978848915586,0.12624394627183874,0.0,0.6806982746145659,0.027024361643621812,0.0,0.02429025709803324,0.6121583253317706,0.13707989856559058,0.0,3,1,0.26568651298949064,
0,0,11,0,1,RSU,1,1,1,11,0.916397702618319,0.0,0.0,0.15407516271736704,0.916397702618319,0.0,0.0,0.4342903021357039,0.011830670626423782,0.0,0.0168131328,0.36730530017211815,0.13397000392717154,0.0,0.6665144739996313,0.027188619406699328,0.0,0.06039532543015163,0.604937923291602,0.12315310141605852,0.0,6,0,0.23222417186392735,
0,1,1,1,3,RSU,1,1,1,11,0.4214684497386603,0.0,0.07261973094383779,0.07765331854403223,0.4214684497386603,0.0,0.0,0.09999999999999999,0.0,0.0,0.019547136,0.09999999999999999,0.0,0.0,0.33864796958409116,0.0,0.0,0.06619597917584094,0.33864796958409116,0.0,0.0,3,0,0.23864796958409118,
0,1,3,1,3,RSU,1,1,1,11,0.33864796958409116,0.0,0.0,0.060877185002288225,0.33864796958409116,0.0,0.0,0.09999999999999999,0.0,0.0,0.0179765392,0.09999999999999999,0.0,0.0,0.33886324144019986,0.0,0.0,0.060915883431888175,0.33886324144019986,0.0,0.0,7,0,0.23886324144019988,
0,1,4,1,3,RSU,1,1,1,11,0.7725648147092671,0.0,0.12211633319674631,0.12951078265986374,0.7725648147092671,0.0,0.0,0.1,0.0,0.0,0.0176961296,0.1,0.0,0.0,0.3386479695840912,0.0,0.0,0.05992758358536936,0.3386479695840912,0.0,0.0,3,0,0.2386479695840912,
0,2,1,2,2,RSU,1,1,1,11,0.3972618727573811,0.0,0.0,0.058783239751877416,0.3972618727573811,0.0,0.0,0.10000000000000002,0.0,0.0,0.0147971008,0.10000000000000002,0.0,0.0,0.3386479695840912,0.0,0.0,0.05011008141651131,0.3386479695840912,0.0,0.0,3,0,0.23864796958409118,
0,2,3,2,2,RSU,1,1,1,11,0.33864796958409116,0.0,0.0,0.04278659421200354,0.33864796958409116,0.0,0.0,0.09999999999999999,0.0,0.0,0.0126345344,0.09999999999999999,0.0,0.0,0.3388632414401999,0.0,0.0,0.04281379280871711,0.3388632414401999,0.0,0.0,7,0,0.23886324144019994,
0,3,1,3,1,RSU,1,1,1,11,0.39726187275738106,0.0,0.0,0.03004747380310129,0.39726187275738106,0.0,0.0,0.09999999999999999,0.0,0.0,0.007563644,0.09999999999999999,0.0,0.0,0.3386479695840912,0.0,0.0,0.02561412683256894,0.3386479695840912,0.0,0.0,3,0,0.23864796958409124,
1,0,0,0,1,RSU,1,1,1,11,0.3483012132294373,0.0,0.0,0.041301808641620204,0.3483012132294373,0.0,0.0,0.33046651233631563,0.006860577212357916,0.0,0.011858072,0.2842856937999707,0.09236163707268988,0.0,0.5432751238918125,0.013781257441461555,0.0,0.04246308001351724,0.5061686397341593,0.07421296831530645,0.0,11,0,0.2128086115554969,
1,0,1,0,1,Local,1,1,1,11,0.3585240290934697,0.0,0.0,0.028550212071957563,0.3585240290934697,0.0,0.0,0.43144957250898347,0.00837114145244133,0.0,0.0079632632,0.3650337951935798,0.13283155463080734,0.0,0.6440953640923246,0.012723219694425488,0.0,0.03524448877929973,0.6037174762852332,0.0807557756141829,0.0,9,0,0.2855713349988549,
1,0,2,0,1,RSU,1,1,1,11,0.8288767303596755,0.0,0.0,0.06775587848389507,0.8288767303596755,0.0,0.0,0.3011445335040371,0.00492519805834561,0.0,0.0081744216,0.26083924529898805,0.08061057641009807,0.0,0.6387872472243677,0.009486448642429087,0.0,0.03954924543560538,0.6077343602504023,0.06210577394793086,0.0,3,1,0.33764271372033067,
1,0,3,0,1,RSU,1,1,1,11,0.48381704995011976,0.0,0.0,0.0341677445184738,0.48381704995011976,0.0,0.0,0.2866450622244695,0.003816356558560272,0.0,0.0070621208,0.24924517422375697,0.07479977600142504,0.0,0.6998390750101797,0.015357715858544445,0.0,0.028206219682570293,0.6396374828116758,0.12040318439700795,0.0,7,1,0.4131940127857102,
1,0,4,0,1,RSU,1,1,1,11,0.5855218557843751,0.0,0.0,0.09839268526545412,0.5855218557843751,0.0,0.0,0.350422296092464,0.004518015433562069,0.0,0.016804272,0.3002427429067727,0.10035910637138253,0.0,0.5894586079968593,0.006399761033962336,0.0,0.07521079761056466,0.5610269079372393,0.056863400119240105,0.0,5,2,0.23903631190439534,
1,0,5,0,1,RSU,1,1,1,11,0.4475695085783226,0.0,0.0,0.023440642015840105,0.4475695085783226,0.0,0.0,0.3585136142543415,0.011819314759939447,0.0,0.0052373188,0.30671272488420614,0.10360177874027067,0.0,0.5468525595275389,0.016853753921868317,0.0,0.020917932276159228,0.5173063646724098,0.059092389710258174,0.0,7,0,0.1883389452731974,
1,0,6,0,1,RSU,1,1,1,11,0.7056482653489071,0.0,0.0,0.06483323519330401,0.7056482653489071,0.0,0.0,0.4079929966058875,0.010695920417444264,0.0,0.0091877552,0.34627744174052083,0.12343110973073337,0.0,0.6477770661419152,0.02156384091739607,0.0,0.036696036346599674,0.5980076454541876,0.09953884137545517,0.0,7,0,0.2397840695360277,
1,0,7,0,1,RSU,1,1,1,11,0.39940154638207676,0.0,0.0,0.037605221245934344,0.39940154638207676,0.0,0.0,0.37021517829747724,0.007439833628609067,0.0,0.009415392,0.3160695326319939,0.10829129133096667,0.0,0.6161342729192115,0.011602732776184845,0.0,0.0421404237051227,0.582357310206778,0.06755392542486711,0.0,5,0,0.24591909462173428,
1,0,8,0,1,RSU,1,1,1,11,0.44644622264407646,0.0,0.0,0.029644213119410408,0.44644622264407646,0.0,0.0,0.3465233375632601,0.0050939696977169045,0.0,0.0066400412,0.2971250566521939,0.09879656182213238,0.0,0.5044304138542977,0.007559443794325452,0.0,0.023777609106155794,0.4751076223778684,0.058645582952858405,0.0,11,1,0.15790707629103756,
1,0,9,0,1,RSU,1,1,1,11,0.44258852048617126,0.0,0.0,0.043673583611250705,0.44258852048617126,0.0,0.0,0.42096375397625224,0.012606724223995898,0.0,0.0098677624,0.3566491221936905,0.12862926356512352,0.0,0.5485434793590657,0.01865882655764703,0.0,0.03537829933785046,0.5104674323788174,0.07615209396049646,0.0,1,0,0.12757972538281342,
1,0,10,0,1,RSU,1,1,1,11,0.5617928834273551,0.0,0.0,0.029903516089947325,0.5617928834273551,0.0,0.0,0.3434377981395497,0.011274347947806667,0.0,0.005322872,0.2946577967987717,0.09756000268155608,0.0,0.6077171066115321,0.02411932459665547,0.0,0.021259633079938577,0.5659748899756725,0.08348443327171937,0.0,7,0,0.2642793084719824,
1,0,11,0,1,RSU,1,1,1,11,0.3580943007726487,0.0,0.0,0.0442382651878691,0.3580943007726487,0.0,0.0,0.35674164388897717,0.009025709666396813,0.0,0.0123538032,0.3052958214700666,0.10289164483782107,0.0,0.5561257290344398,0.018265090469960776,0.0,0.04302844642557705,0.5144819077499441,0.08328764256899156,0.0,0,0,0.19938408514546263,
1,1,1,1,5,RSU,1,1,1,11,0.35852402909346964,0.0,0.0,0.025569225311464765,0.35852402909346964,0.0,0.0,0.1,0.0,0.0,0.0071318024,0.1,0.0,0.0,0.34830121322943736,0.0,0.0,0.02484015428432613,0.34830121322943736,0.0,0.0,0,0,0.24830121322943735,
1,1,3,1,5,RSU,1,1,1,11,0.48381704995011976,0.0,0.0,0.08278530064899546,0.48381704995011976,0.0,0.0,0.1,0.0,0.0,0.0171108688,0.1,0.0,0.0,0.3483012132294373,0.0,0.0,0.05959736362449727,0.3483012132294373,0.0,0.0,0,0,0.2483012132294373,
1,1,8,1,5,RSU,1,1,1,11,0.4464462226440765,0.0,0.0,0.056394333243175915,0.4464462226440765,0.0,0.0,0.10000000000000002,0.0,0.0,0.0126318312,0.10000000000000002,0.0,0.0,0.34830121322943736,0.0,0.0,0.04399682132269459,0.34830121322943736,0.0,0.0,0,0,0.24830121322943732,
1,1,9,1,5,RSU,1,1,1,11,0.4425885204861712,0.0,0.0,0.05683301143953541,0.4425885204861712,0.0,0.0,0.09999999999999999,0.0,0.0,0.0128410496,0.09999999999999999,0.0,0.0,0.3483012132294373,0.0,0.0,0.04472553154819381,0.3483012132294373,0.0,0.0,0,0,0.24830121322943732,
1,1,10,1,5,RSU,1,1,1,11,0.5617928834273551,0.0,0.0,0.09778978610761518,0.5617928834273551,0.0,0.0,0.1,0.0,0.0,0.0174067328,0.1,0.0,0.0,0.34830121322943736,0.0,0.0,0.06062786152600641,0.34830121322943736,0.0,0.0,0,0,0.24830121322943735,
1,2,10,2,1,RSU,1,1,1,11,0.5617928834273551,0.0,0.0,0.029355278145211307,0.5617928834273551,0.0,0.0,0.09999999999999999,0.0,0.0,0.0052252848,0.09999999999999999,0.0,0.0,0.34830121322943736,0.0,0.0,0.018199730353093378,0.34830121322943736,0.0,0.0,0,0,0.24830121322943738,
1,20,12,0,1,Local,1,1,1,11,0.34319289103786627,0.0,0.0,0.05441291988213707,0.34319289103786627,0.0,0.0,0.45639188988554164,0.015296936078648038,0.0,0.0158549088,0.38497817763822095,0.14282742449464134,0.0,0.6481365806120895,0.031076637922213112,0.0,0.05684365783885508,0.5901040944519657,0.11606497232024753,0.0,1,0,0.3049436895742232,
2,0,0,0,1,RSU,1,1,1,11,0.41706194012075926,0.0,0.0,0.025835660933511452,0.41706194012075926,0.0,0.0,0.3210927029289121,0.007108706332055149,0.0,0.006194682,0.27679020583219516,0.08860499419343396,0.0,0.6640613472623854,0.02457068716934631,0.0,0.022200841844337932,0.6028101014723737,0.1225024915800234,0.0,5,1,0.3429686443334733,
2,0,1,0,1,RSU,1,1,1,11,0.7487010291312224,0.0,0.0,0.1487128322844624,0.7487010291312224,0.0,0.0,0.42759495171752576,0.00649100057803734,0.0,0.0198627792,0.3619515622926325,0.13128677884978654,0.0,0.5464031075043897,0.0068581406430956345,0.0,0.08103089012822606,0.5186605989926103,0.055485017023558805,0.0,11,0,0.11880815578686393,
2,0,2,0,1,Local,1,1,1,11,0.39167788370198886,0.0,0.0,0.07660711790673624,0.39167788370198886,0.0,0.0,0.424934496671573,0.013513544126351747,0.0,0.019558704,0.3598242085222436,0.13022057629865885,0.0,0.5320337349627465,0.01437813174074671,0.0,0.07701128188574466,0.5043233344361077,0.055420801053277735,0.0,10,0,0.14035585126075767,
